5.522667194031621873e-01 1.193451248929630948e+00
6.276225889757800491e-01 5.867807306704928560e-01
6.707235165974980706e-01 -1.257116982969994412e+00
4.726857680074930679e-01 -5.898760813376593415e-01
-6.507714254463319303e-01 -9.981145554568653377e-01
-1.346024923892195524e+00 -2.318114728771011324e-01
1.198003356330822555e+00 4.534692456347471090e-01
1.468371231767628515e+00 -2.938361469812784676e-01
-9.806847240799059229e-01 -1.828357551160976868e+00
2.191572387431970803e+00 1.472239743495206810e+00
4.909790623563176082e-01 -1.038927377970425336e+00
-1.030813201047823702e+00 -1.053652638145587295e+00
-1.359802194275896436e+00 -1.406496494277038600e+00
1.072021785580439035e+00 1.727136753481487652e+00
1.005250010360410284e+00 1.892935246952917705e+00
1.519583488419709028e-01 -1.530007911360773631e+00
1.431298005664225492e+00 -2.327809546487466186e+00
4.828785791077676581e-01 1.340797259140813491e+00
-6.531134236549337446e-01 -1.079786719073133394e+00
7.984115265134101858e-01 1.611222535191213723e+00
-1.653263425867658398e+00 -1.709346601909059737e-01
1.933779480213285051e+00 1.453022329137692692e+00
-1.343918805514341175e+00 -1.607038701547060189e+00
4.646236892447287437e-01 1.527225863465568434e+00
-1.326146799967509615e+00 -1.260594656150555437e+00
6.354776706026521449e-01 -9.017212996356075427e-01
1.594014896176150886e+00 1.158471305962424758e+00
1.177378846556609071e+00 -6.915567228033605574e-01
9.803585908862522125e-01 4.159532511294012913e-01
1.104137489038430120e+00 1.488319518241856265e+00
1.169452062607972298e+00 1.052178074239873418e-02
8.230030443732579970e-01 3.125243532909905975e-01
4.134382974429200441e-01 1.971810592824646324e+00
-2.127782114701094685e+00 -1.511253421817801756e+00
-7.380544880828971976e-01 -9.557889564776692604e-01
4.104210346811560939e-01 -3.492859641676195892e-01
-8.600377004783809065e-01 -1.049075194821478929e+00
-4.657453003419954607e-01 -1.226692901925693802e+00
-1.008510206930720354e+00 -8.104241322224591260e-01
-8.627418211380302182e-01 -1.445457541497763954e+00
-5.340758129428482270e-01 -8.300175080993690280e-01
1.471523043661258967e+00 -2.369838583594778392e+00
1.083336747686264534e+00 1.317515718446053086e+00
-6.668084589840428400e-01 -1.230359893694276563e+00
7.485916496787308194e-01 2.062268397718742818e-01
1.175890055340679030e+00 -8.103822332322065947e-01
-6.783427674685360564e-01 -1.785311704316726367e+00
1.869436338727255453e+00 -5.028028043422505533e-01
-1.342005448868608397e+00 -1.702246019050639436e-01
-9.511375161425722480e-01 -7.085231601233532572e-01
-1.078833508081908032e+00 1.283617486491046566e-01
-1.667129235701376722e+00 -1.673358752898777668e+00
-7.531291113254057201e-01 -1.058051969517183277e+00
-9.290234183396102186e-01 -1.159664208572547484e+00
5.982951679130794620e-01 6.552251111248996729e-01
1.836827368827523843e-01 -1.783883862154227007e+00
1.866360593459566619e+00 -6.577494465704047943e-01
4.300987722866129737e-01 -6.075212393797499999e-01
9.859088858306725989e-01 1.214165935265208773e+00
1.249345137454913823e+00 -4.760139220159735896e-01
1.550142169110186874e+00 -3.509890138368894075e-01
-1.578677629595426790e+00 -1.156146125562846683e+00
1.201170820588774557e+00 6.575949545298434007e-01
-1.059082022564284964e+00 -1.340089101998425125e+00
5.646014254090591100e-01 7.105751676177922693e-01
8.886971595258397194e-01 -1.456539609020898185e+00
-1.492755368842075381e+00 -1.735917503731793321e+00
4.757235174664536936e-01 2.899910314105124121e-01
1.271655945693759726e+00 -7.804785211639787557e-01
1.590689300644142934e+00 -1.315951879002583702e+00
-1.443100200072642281e-01 -8.742577924892315222e-01
3.736023199750369006e-01 1.388745177915954976e+00
6.699718399329586127e-01 -9.120905233519860378e-01
8.063365912960238635e-01 8.488486247123322448e-01
-1.318718512776114515e+00 -1.198635907164398828e+00
1.157307746614846256e-01 -8.222591036281154953e-01
-1.820869085705900670e-01 -9.898329091473784258e-01
-1.133866768446983198e+00 -1.564005665735003436e+00
-1.594429628892014339e+00 -1.253408177149343716e+00
1.744126096897799849e+00 1.947944588015291689e+00
1.615145340363860260e+00 1.601189924392205643e+00
1.077473712848458165e+00 1.189081259801086699e+00
-1.326204291193509910e+00 -1.195476687593800547e+00
7.931905096201263827e-01 6.262725942796211198e-01
-1.145918681373931491e+00 -1.380746105905811705e+00
1.178183198587200886e+00 1.353286584095974021e+00
4.998923263052176269e-01 2.276144516111942018e-01
6.150419627773417997e-01 1.269624595645908682e+00
1.033258611191584020e+00 1.151235948869890668e+00
1.548173422832899160e+00 -1.117107900672268173e+00
-6.068360189455119791e-01 -1.233209548367971475e+00
-2.764949079170393453e-01 1.326809297720180414e+00
-4.730153560307237548e-02 -9.381390428832466766e-01
1.564297032257284226e+00 -7.519995268280188494e-01
8.262746737507183914e-01 -1.290634238430162561e+00
-1.712030454491265896e+00 -1.246659941681097061e+00
7.445974312155634323e-01 4.096839079387939453e-01
9.507737377872838014e-01 6.682608568189463139e-01
8.442237339363136694e-01 1.028082671114872726e+00
7.228451867143494969e-01 -1.235318829077395764e+00
5.456183770204734440e-01 -1.212158810488950689e+00
6.628336696713119647e-01 1.015915279137175498e+00
1.933778995074983742e+00 5.113610600617944923e-01
1.489368992052869656e+00 2.120446599600728899e+00
1.022879258650722933e+00 9.064080749870832010e-01
8.915252150316754776e-01 -7.773033745526013449e-01
8.076772884287410914e-01 -1.221918046577598949e+00
5.561071261849436231e-01 9.601765888036517538e-03
8.454427776141455464e-01 -1.116733330771846333e+00
1.930510762210242426e-01 8.936298598930156878e-01
1.473625983886873936e+00 9.224949534545828778e-01
-1.192439904590637756e+00 -9.528242053414629487e-01
1.081964286226293259e+00 -9.518393220394015808e-01
3.420462947442394208e-01 7.692076975926455118e-01
-2.329586118998370203e+00 -6.968402378203095715e-01
1.004313949458788269e+00 -7.364978957726702191e-01
5.693871574726487861e-01 1.955032476549516840e+00
-1.759325338962202112e-01 -9.178861222563330369e-01
-2.527577277543155976e-01 -2.034992512506766271e+00
-2.667106422129111865e-01 -5.737240302693840110e-01
1.849008265169777010e-01 1.231391127762887061e+00
6.609871092177748153e-01 -3.510771046744506352e-01
-1.066850779834219498e+00 -4.611280970118686318e-01
7.006730315385070185e-01 -1.557948492980197219e+00
6.820769608105594628e-01 1.338216647473249754e+00
8.985515796166664293e-01 -1.054941389654656891e+00
1.188212765577814745e+00 4.502996047079027564e-01
9.344729942292938629e-01 -4.334600602201390540e-01
6.828389531595182582e-01 8.186294170064309927e-01
1.766389607179228882e+00 1.734679384950142511e+00
6.086854220862374376e-01 -1.055194649513443883e+00
-1.220461316146295605e+00 -1.140177747592254542e+00
-6.133735112987002136e-01 -1.591940320096658867e+00
-1.067974850339160398e+00 -4.315543186986523505e-01
-1.298658034482681245e+00 -1.118960864868003391e+00
6.637697761120244788e-01 8.202234192297293003e-01
7.655679060166021843e-01 -2.100720642750278699e+00
8.038055009251816596e-01 -2.523071527399963543e+00
2.081617974640344926e+00 1.668263974718195986e+00
-1.352350137928116869e+00 -5.283696375152526770e-01
-1.406682129602101483e+00 -1.733212163901256986e+00
-5.710380378538317814e-01 -4.294490666712132976e-01
2.134877311993803595e+00 2.728171627006176214e-01
1.447630136444964855e+00 -3.125179668035050762e-01
1.941575348528127076e+00 3.261204694287768158e-01
1.156533850825450571e+00 5.729521303491376116e-01
5.197478091834260017e-01 -1.396558681353835762e+00
1.063456046351809903e+00 1.200994681722350910e+00
-1.362798689231792260e+00 -1.691681977697527817e+00
-3.177340759487643496e-01 -1.344724592274968877e+00
1.364545281088768380e+00 1.064491455378705265e+00
-1.578091215910956358e+00 -6.094009491450033122e-01
1.437916380793665461e+00 -1.057553734243613430e+00
1.097534848575690614e+00 -1.890781427852795682e+00
1.464752555739764039e+00 -7.088877043010378687e-01
7.509837746538475800e-01 1.964766026908492780e+00
1.569700342271650229e+00 3.825870898231736872e-01
-5.449105459537040286e-01 -8.413908924043489446e-01
2.005628340731568482e+00 -1.022297713227928506e+00
1.099650098448232693e+00 -1.025301770480832930e+00
3.260372886854397967e-01 -1.380786694128279368e+00
-8.597791473418520125e-01 -1.496561805464790229e+00
9.074731644953292209e-01 -1.403824243808177830e+00
1.288295408307470469e+00 8.958506222110025341e-01
-1.921534775078324264e+00 -1.238987002020243366e+00
-1.012163062199467722e+00 -1.369015454602844351e+00
1.149119087103027903e+00 1.663192948343515276e+00
-1.382071961953221573e+00 -1.718895736900789117e+00
-6.264058328976840340e-01 -1.594472477601867944e+00
2.767326502183060644e-01 -5.998510253299862427e-01
1.312615725513593734e+00 1.989711721966261893e-01
1.296544753454260679e-01 -1.021128575830321239e+00
1.191366215006134155e+00 -1.017121140265976997e+00
1.882026172983831902e+00 1.200078604183611564e+00
4.174250796083217585e-01 1.450413243477093550e+00
9.570346165141936368e-01 -9.028535309771141826e-01
9.658791973376843476e-01 1.856671360824683426e+00
-8.203313899880049220e-03 -1.269727316687250696e+00
9.349465229031479474e-01 -9.530233853072156425e-01
1.106740024455084459e+00 -1.604286826866610616e+00
-1.055270328616236375e+00 -4.899136441421001464e-01
1.221931616372712748e+00 1.166837163687133305e+00
8.621647327197214938e-01 -1.354863982923444121e+00
2.348112026281789610e+00 -1.036962333140207582e+00
1.307039685173040144e+00 1.461103335783263457e+00
-6.550909177326058597e-01 -3.490768852175007986e-01
-1.231797987323047128e+00 -7.592592631132688563e-01
-5.791843679631818453e-01 -1.124729290080474398e+00
-1.563412904378371771e+00 -1.365338876432412363e+00
1.747039536578803176e+00 8.974208681170995350e-01
3.535715451382757113e-01 1.133525434674591548e+00
1.428415305951345582e+00 6.744872033499265118e-01
1.563317961053253491e+00 4.600342458182883343e-01
3.647575007571332018e-01 1.484698354079005522e+00
8.691772771445496204e-01 -1.091122391894971511e+00
4.850323583455117271e-01 -1.174971682294552400e+00
-7.868706346109495264e-01 -6.615459824848772818e-01
1.474710403462880404e+00 1.043775620692595441e+00
1.088713071126876430e+00 7.991095318958690852e-01
-1.155443085849235940e+00 -9.512999168656083304e-01
-1.184590918971221818e+00 -1.119689588787963208e+00
-1.968139902923253359e+00 -9.056107016030857659e-01
1.231565164659303546e+00 -8.604521178037732865e-01
-7.163548610736653055e-01 -1.111337550257577300e+00
1.294939910367259639e+00 -1.181929404985395005e+00
-1.298157019225254061e+00 -1.026283648134773241e+00
-1.314043779820789570e+00 -1.240513559230393970e+00
1.612435282096829958e+00 -9.675719468282119040e-01
5.349217487378393754e-01 -1.089294546043664491e+00
1.385702974338422822e+00 -4.852805856086164216e-01
-1.522626683073477372e+00 -3.944273551586495730e-01
8.902294858343933193e-01 -1.542018310335967257e+00
1.468649046874936914e-01 1.975387697615894833e+00
1.756664041286602584e+00 -7.234339678962080633e-01
-1.877945291718859711e+00 -7.745327690970426060e-01
5.435888872779206515e-01 1.558508144047926480e+00
9.771480196698825171e-01 -8.897461721214133812e-01
-1.239827907003973717e+00 -6.898208508282437368e-01
-8.004768271799349577e-01 -2.386296378213325298e+00
1.407259911243933015e+00 -9.705372054091849776e-01
-1.021085725645289433e+00 -1.143443596194953837e+00
-4.238342176084399782e-01 -4.601907039815894551e-01
-6.799342369512040296e-01 -1.808478022155417086e+00
1.226890956317842063e+00 -1.914870205502265721e+00
6.302185018043433562e-01 1.771507297703367900e+00
-4.501702020564434248e-01 -6.723681346387011537e-01
1.142139835403607417e+00 -1.286656096721844333e-01
1.539098651857119027e+00 -2.279592333172048235e+00
